"標題","連結","日期",
"臺灣證券交易所針對日成控股股份有限公司（日成-KY，公司代號: 4807）違反資訊申報規定，處以新臺幣3萬元之違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb018041253d6d0996","111年04月19日",
"「兆利科技工業股份有限公司」國內第一次無擔保轉換公司債(證券代號: 35481)採競價拍賣方式辦理承銷，於今(4/19)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180412329c10992","111年04月19日",
"2022年3月暨第一季集中市場相關數據","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01803b328a9c098b","111年04月18日",
"上週外資在集中市場賣超555.87億元，賣超聯電11.16萬張最多，另買超華航8.90萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01803b2dd5010987","111年04月18日",
"「信實保全股份有限公司」（證券代號：6721）採競價拍賣方式辦理承銷，於今(4/15)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01802cb83aec0981","111年04月15日",
"111年半導體暨新上市主題式業績發表會圓滿結束","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01802ca01fb8097a","111年04月15日",
"「美達科技股份有限公司」（證券代號：6735）採競價拍賣方式辦理承銷，於今(4/15)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01802c9edf490978","111年04月15日",
"本週發行量加權股價指數跌幅約為1.62%，上市股票總市值達52.77兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01802c6efe670973","111年04月15日",
"臺灣證券交易所對三地開發地產股份有限公司違反重大訊息規定，處以新台幣3萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180278b08c00945","111年04月14日",
"新光內需收益ETF (00742)將自111年5月19日起終止上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180275940ab093e","111年04月14日",
"證交所將於本（111）年4月15日公布上市公司申報110年度董事及監察人酬金支領情形","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb018027477df0093a","111年04月14日",
"臺灣證券交易所審議通過大華銀投信「Solactive美國基礎建設藍籌50指數(Solactive US Infrastructure Blue-Chip 50 Index)」ETF標的指數資格認可","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180226ed2f40934","111年04月13日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180226b583c0930","111年04月13日",
"文曄科技股份有限公司(文曄，公司代號：3036)上市普通股及以其為標的之認購(售)權證暨特別股自111年4月14日起恢復交易。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01802255dcca092c","111年04月13日",
"臺灣創新板(TIB)合格投資人開戶數大增5倍!已近9萬戶!","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb018021b5e5e40921","111年04月13日",
"文曄科技股份有限公司(文曄，公司代號：3036)上市普通股及以其為標的之認購(售)權證暨特別股自111年4月13日起暫停交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01801d617883090e","111年04月12日",
"111年第1季「第一上市公司線上財務業務說明會」圓滿落幕","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01801d31b63c090a","111年04月12日",
"全體上市公司111年3月份當月營收較110年同期成長14.11％，累計營業收入較110年同期成長12.87％","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01801c94b04f0905","111年04月12日",
"上市公司110年度財務報告之每股淨值資料符合應暫停及恢復融資融券交易之名單","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb018017f6985608f7","111年04月11日",
"證交所與高盛線上引資圓滿結束，獲國內外投資人熱烈響應","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb018017b8587908f2","111年04月11日",
"「峰源集團股份有限公司」（證券代號：6807）採競價拍賣方式辦理承銷，於今(4/11)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb018016faae3308c6","111年04月11日",
"上週外資在集中市場賣超830.24億元，賣超聯電16.61萬張最多，另買超中信金6.51萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb018016b9188008c1","111年04月11日",
"本週發行量加權股價指數跌幅約為1.93%，上市股票總市值達53.63兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180088c585d08bd","111年04月08日",
"永豐餘消費品實業股份有限公司(代號：6790)自本（111）年4月11日起得為融資融券交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01800881b96308b7","111年04月08日",
"證交所再次攜手寬量國際，辦理「11th Taiwan CEO Week on Air」線上引資活動","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01800725273408af","111年04月08日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01800366dea308a9","111年04月07日",
"天二科技(股)公司於111年4月7日送件申請股票上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180035d887008a4","111年04月07日",
"臺灣證券交易所對國巨股份有限公司違反重大訊息規定，處以新台幣5萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01800354b93208a0","111年04月07日",
"年輕人想投資？別忘了風險！影音圖文輕鬆了解交易風險","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01800347c841089b","111年04月07日",
"免除中福國際股份有限公司(中福，公司代號：1435)及樂士股份有限公司(樂士，公司代號：1529)上市有價證券停止買賣之實施。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ffe697b2f0897","111年04月06日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ffe4440d50893","111年04月06日",
"臺灣證券交易所有價證券上市審議委員會審議通過PlayNitride Inc.(中譯: 錼創科技股份有限公司)初次申請股票創新板第一上市案","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ffe1c5025088e","111年04月06日",
"上週外資在集中市場賣超72.02億元，賣超群創4.25萬張最多，另買超開發金6.66萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ffcec71200889","111年04月06日",
"上市公司執行買回庫藏股情形","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fe4d8c78f0885","111年04月01日",
"自111年4月7日起，中福、樂士及台開停止買賣、互億併案停止買賣、同開列為變更交易方法、千興繼續列為變更交易方法及採行分盤集合競價交易方式、正峰繼續列為變更交易方法併加採行分盤集合競價交易方式。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fe4a9e00c087f","111年04月01日",
"111年截至3月底權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fe492a968087b","111年04月01日",
"111年3月份權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fe491902b0877","111年04月01日",
"臺灣證券交易所訂於4月6日召開有價證券上市審議委員會第757次會議，將審議PlayNitride Inc.(中譯:錼創科技股份有限公司)之申請股票創新板第一上市案","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fe47b862a0873","111年04月01日",
"本週發行量加權股價指數跌幅約為0.29%，上市股票總市值達54.69兆元","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fe468246d086f","111年04月01日",
"全體上市公司110年度營收獲利再創新高","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fe4482210086a","111年04月01日",
"證交所攜手高盛證券，解析臺股在變動時局中的優勢及機會","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fe3d8382d085f","111年04月01日",
"111年第2季得為上市認購（售）權證（含牛熊證）之標的證券","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fdfd468e4085b","111年03月31日",
"本國及第一上市公司除中福、樂士、台開及互億外均已申報110年度財務報告","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fdfbbb0810857","111年03月31日",
"統一證券發行之統一特選臺灣上市上櫃IC設計報酬指數ETN，將於3月31日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fd4ec90360849","111年03月29日",
"國泰化工廠股份有限公司等5家上市公司預計於111年4月份假證交所場地自行舉辦法人說明會","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fd46a0cc50836","111年03月29日",
"「復盛應用科技股份有限公司」國內第一次無擔保轉換公司債(證券代號:66701)採競價拍賣方式辦理承銷，於今(3/29)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fd465065a0832","111年03月29日",
"龍燈環球農業科技有限公司（龍燈-KY，證券代號：4141）因進行合併，其有價證券自111年4月27日起停止買賣，並於111年5月3日起終止上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fd00005c60829","111年03月28日",
"「晶呈科技股份有限公司」（證券代號：4768）採競價拍賣方式辦理承銷，於今(3/28)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fcff573210824","111年03月28日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fcfec29d70820","111年03月28日",
"上週外資在集中市場買超161.68億元，買超中鋼6.66萬張最多，另賣超友達4.99萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fce75b84a081a","111年03月28日",
"「半導體暨新上市」主題式業績發表會於4月13日起陸續登場","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fc084ab5f080b","111年03月25日",
"本週發行量加權股價指數漲幅約為1.26%，上市股票總市值達54.85兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fc039cb260806","111年03月25日",
"「漢磊科技股份有限公司」國內第四次有擔保轉換公司債（證券代號：37074）採競價拍賣方式辦理承銷，於今(3/25)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fbfc0574007cf","111年03月25日",
"臺灣證券交易所審議通過中國信託投信「ICE FactSet特選金融及數據指數(ICE FactSet? Selected Financials and Data Industry Index)」ETF標的指數資格認可","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fbb55b09807cb","111年03月24日",
"證交所為保護投資人權益，派員瞭解外資證券商研究報告是否符合相關作業規定及內控流程","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fbb1f586f07c6","111年03月24日",
"證交所自3月30日起舉辦7場「第一上市公司線上財務業務說明會」","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fb5b4856c07ba","111年03月23日",
"上市公司110年度財務報告公告申報期限及注意事項","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017fabd49d4607a9","111年03月21日",
"上週外資在集中市場賣超393.16億元，賣超開發金7.92萬張最多，另買超中鋼4.42萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017faa7ce9da079f","111年03月21日",
"臺灣證券交易所審議通過富邦投信「全球入息不動產與基礎建設指數(Global High Dividend REITs and Infrastructure PR Index)」ETF標的指數資格認可","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f9c7548af0795","111年03月18日",
"本週發行量加權股價指數漲幅約為1.11%，上市股票總市值達54.16兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f9c6dc7a20791","111年03月18日",
"全體證券商111年02月份稅後淨利49.83億元，累計稅後淨利59.1億元","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f9c646aaa078d","111年03月18日",
"「台灣精銳科技股份有限公司（證券代號：4583）」採競價拍賣方式辦理承銷，因合格標單未達本次競價拍賣之承銷數量，證交所3月18日將不辦理開標。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f975f53290787","111年03月17日",
"「明係事業股份有限公司」初次上櫃普通股股票(證券代號:6804)採競價拍賣方式辦理承銷，於今(3/17)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f968565620782","111年03月17日",
"「春雨工廠股份有限公司」國內第二次有擔保轉換公司債(證券代號:20122)採競價拍賣方式辦理承銷，於今(3/16)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f922fbdf7077d","111年03月16日",
"「春雨工廠股份有限公司」國內第一次有擔保轉換公司債(證券代號:20121)採競價拍賣方式辦理承銷，於今(3/16)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f922d40060779","111年03月16日",
"「春雨工廠股份有限公司」國內第三次有擔保轉換公司債(證券代號:20123)採競價拍賣方式辦理承銷，於今(3/16)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f921926120775","111年03月16日",
"111年3月16日除息影響加權股價指數","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f8cfe1eab0771","111年03月15日",
"八方雲集自本（111）年3月16日起得為融資融券交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f8cf74197076d","111年03月15日",
"臺股基本面表現佳，投資人應審慎投資","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f8c752fbb0759","111年03月15日",
"上週外資在集中市場賣超1,809.75億元，賣超台積電16.80萬張最多，另買超群創7.98萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f86b567bf0754","111年03月14日",
"「世豐螺絲股份有限公司」國內第二次無擔保轉換公司債(證券代號20652)採競價拍賣方式辦理承銷，於(11)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f86651c48074f","111年03月14日",
"本週發行量加權股價指數跌幅約為2.66%，上市股票總市值達53.57兆元","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f7848dc12074a","111年03月11日",
"全體上市公司111年2月份當月營收較110年同期成長16.4％，累計營業收入較110年同期成長12.27％","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f77b13b4a0745","111年03月11日",
"臺灣證券交易所對中福國際股份有限公司違反重大訊息規定，處以新台幣5萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f735b5abd0741","111年03月10日",
"昶昕實業股份有限公司股票自111年3月11日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f732e740b073c","111年03月10日",
"臺灣證券交易所審議通過元大投信「ICE FactSet全球電動車與智能駕駛科技指數(ICE FactSet Global NextGen Autonomous and Electric Vehicles Index)」及「ICE FactSet全球元宇宙指數(ICE FactSet Global Metaverse Index)」ETF標的指數資格認可","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f6e2c4aa40737","111年03月09日",
"「寶德科技股份有限公司」初次上櫃普通股股票(證券代號:3349)採競價拍賣方式辦理承銷，於今(3/9)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f6de21f0c0732","111年03月09日",
"配合開放視訊股東會，證交所修訂相關規章及資訊揭露系統","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f6da0c7b5072e","111年03月09日",
"永大機電工業股份有限公司（永大，證券代號：1507）因進行股份轉換，其有價證券自111年4月14日起停止買賣，並於111年4月21日起終止上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f6d9b33be072a","111年03月09日",
"臺灣證券交易所有價證券上市審議委員會審議通過采鈺科技股份有限公司初次申請股票上市案","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f68d8bc3d0725","111年03月08日",
"投資人宜審慎理性面對近期臺股震盪走勢","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f6875c5a90723","111年03月08日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f63c784fd071b","111年03月07日",
"2022年2月集中市場相關數據","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f63b7119a0717","111年03月07日",
"台股基本面良好，證交所將密切注意相關情勢","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f6367dbc70714","111年03月07日",
"上週外資在集中市場賣超634.40億元，賣超台積電10.69萬張最多，另買超中信金5.71萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f6330988806e0","111年03月07日",
"證交所挺女力 響應全球交易所「性別平權敲鐘」活動","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f632afcc606c7","111年03月07日",
"至上電子股份有限公司甲種特別股現金增資股款繳納憑證自111年3月7日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f54620a45069d","111年03月04日",
"本週發行量加權股價指數漲幅約為0.48%，上市股票總市值達55.00兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f5459fbcb0699","111年03月04日",
"桂盟國際股份有限公司股票自111年3月8日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f5451d6e90695","111年03月04日",
"臺灣證券交易所有價證券上市審議委員會審議通過英屬開曼群島北極星藥業集團股份有限公司（Polaris Group）初次申請股票第一上市案","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f5425b31a0690","111年03月04日",
"宅在家學習網新推出REITs介紹及開戶交易影片","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f53f297e4068c","111年03月04日",
"臺灣證券交易所對淳安電子股份有限公司違反重大訊息規定，處以新台幣5萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f53c8399a0687","111年03月04日",
"證交所與瑞銀證券「UBS x TWSE Taiwan Corporate Day」引資活動圓滿成功","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f5388c6b10683","111年03月04日",
"臺灣證券交易所訂於3月8日召開有價證券上市審議委員會第756次會議，將審議采鈺科技(股)公司之申請股票上市案。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f52865d26067f","111年03月04日",
"臺灣證券交易所審議通過兆豐投信「洲際交易所半導體指數(ICE Semiconductor Index)」ETF標的指數資格認可","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f4f450f73067b","111年03月03日",
"新光投信募集發行之新光臺灣半導體30ETF，將於3月7日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f4f3ff6890677","111年03月03日",
"「寶緯工業股份有限公司」初次上櫃普通股股票(證券代號:4558)採競價拍賣方式辦理承銷，於今(3/3)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f4f0aa62a0672","111年03月03日",
"111年3月3日因台電供電系統異常整體證券市場運作正常","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f4e1f2574066d","111年03月03日",
"臺灣證券交易所訂於3月4日召開有價證券上市審議委員會第755次會議，將審議英屬開曼群島北極星藥業集團股份有限公司（Polaris Group）之申請股票上市案","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f49fff4f30669","111年03月02日",
"臺灣證券交易所審議通過富邦投信「ICE FactSet全球龍頭及台灣綠能科技指數」及國泰投信「Solactive全球數位支付科技指數」資格認可。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f450281860659","111年03月01日",
"臺灣證券交易所對台灣土地開發股份有限公司違反重大訊息規定，再處以新台幣5萬元違約金，累計處以違約金達新台幣20萬元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f44e86ce10655","111年03月01日",
"「綠界科技股份有限公司」初次上櫃普通股股票(證券代號:6763)採競價拍賣方式辦理承銷，於今(3/1)日順利完成","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f44abfa240650","111年03月01日",
"臺灣證券交易所接獲和淞科技股份有限公司(代號:6826)函知撤回其股票上市申請案","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f44a5e7f1064c","111年03月01日",
"111年截至2月底權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f4450d40a0648","111年03月01日",
"111年2月份權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f444b37bf0644","111年03月01日",
"證交所與瑞銀證券「UBS x TWSE Taiwan Corporate Day」登場，探討臺灣資本市場未來ESG發展","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f440ad85f0640","111年03月01日",
"上週外資在集中市場賣超1,665.44億元，賣超華航13.75萬張最多，另買超長榮4.53萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f4357188a063c","111年03月01日",
"「力士科技股份有限公司」初次上櫃普通股股票(證券代號:4923)採競價拍賣方式辦理承銷，於今(2/25)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f3069d95c0636","111年02月25日",
"臺灣證券交易所對台灣土地開發股份有限公司違反重大訊息規定，再處以新台幣5萬元違約金，累計處以違約金達新台幣15萬元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f30640d120632","111年02月25日",
"PlayNitride Inc.(中譯:錼創科技股份有限公司)於111年2月25日送件申請股票創新板第一上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f30617cf3062e","111年02月25日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f3050e62b062a","111年02月25日",
"本週發行量加權股價指數跌幅約為3.18%，上市股票總市值達54.74兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f300ea7160625","111年02月25日",
"證交所與野村首辦ESG引資圓滿落幕，模範臺股談永續新商業模式","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f2ea40e1c061e","111年02月25日",
"精熙國際(開曼)有限公司參與發行之臺灣存託憑證(簡稱:精熙-DR，證券代號:9188)將自111年3月4日起停止買賣暨111年3月18日終止上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f2b94b7ce0606","111年02月24日",
"臺灣證券交易所對台灣土地開發股份有限公司違反重大訊息規定，再處以新台幣5萬元違約金，累計處以違約金達新台幣10萬元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f2b2502d80602","111年02月24日",
"國際情勢造成市場動盪，投資人應回歸基本面理性評估","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f2adee16605ff","111年02月24日",
"「昶昕實業股份有限公司」初次上市普通股股票(證券代號:8438)採競價拍賣方式辦理承銷，於今(2/24)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f2a9ce04005fb","111年02月24日",
"「千附精密股份有限公司」初次上櫃普通股股票(證券代號:6829)採競價拍賣方式辦理承銷，於今(2/24)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f2a977e1d05f7","111年02月24日",
"臺灣證券交易所對台灣土地開發股份有限公司違反重大訊息規定，處以新台幣5萬元違約金","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f260fe58105f1","111年02月23日",
"全體證券商111年1月份稅後淨利9.28億元","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f24200a2f05ea","111年02月23日",
"台灣茂矽電子股份有限公司等5家上市公司預計於111年3月份假證交所場地自行舉辦法人說明會","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f20e7a1f005e6","111年02月22日",
"寶齡富錦生技股份有限公司(寶齡富錦，公司代號：1760)上市普通股及以其為標的之上市認購(售)權證自111年2月23日起恢復交易。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f20e4902b05e2","111年02月22日",
"欣興電子股份有限公司(欣興，公司代號：3037)上市普通股及以其為標的之上市認購(售)權證自111年2月23日起恢復交易。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f20e22f5f05de","111年02月22日",
"111年度公司治理評鑑宣導課程，3月2日至3月16日透過WebPro影音傳播網辦理","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f20d96fb905da","111年02月22日",
"台股基本面穩健，投資人勿過度驚慌","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f206e349f05d5","111年02月22日",
"證交所與野村證券「台灣ESG企業日」登場，推永續台股前進國際","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f20030b1605cf","111年02月22日",
"寶齡富錦生技股份有限公司(寶齡富錦，公司代號：1760)上市普通股及以其為標的之認購(售)權證自111年2月22日起暫停交易。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f1bb436c505ca","111年02月21日",
"欣興電子股份有限公司(欣興，公司代號：3037)上市普通股及以其為標的之認購(售)權證自111年2月22日起暫停交易。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f1bb1eb4805c6","111年02月21日",
"上週外資在集中市場賣超63.12億元，賣超群創15.51萬張最多，另買超華邦電10.68萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f1a487d4305bf","111年02月21日",
"本週發行量加權股價指數跌幅約為0.43%，上市股票總市值達56.53兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f0c29707d05b7","111年02月18日",
"110年度ETF及ETN競賽得獎感言影片上線","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f0bfcb1e605b3","111年02月18日",
"「榮星電線工業股份有限公司」國內第三次無擔保轉換公司債(證券代號:16173)採競價拍賣方式辦理承銷，於今(2/18)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f0ba5a3f705ae","111年02月18日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f071439bf05aa","111年02月17日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017f01f71dc105a3","111年02月16日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017efcbf49fa059d","111年02月15日",
"全體上市公司111年1月份營收較110年同期成長8.92％","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017efc6437410598","111年02月15日",
"「廣閎科技股份有限公司」初次上櫃普通股股票(證券代號:6693)採競價拍賣方式辦理承銷，於今(2/14)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ef7dc9493055e","111年02月14日",
"證交所引領年輕人邁向正確理財投資路","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ef78a0fac055b","111年02月14日",
